X,Y,OBJECTID,RUN_DATE,SOURCE,Bureau,FACID,FACILITY_NAME,LICENSE_NUMBER,License_Effective,license_expiration,MEDICARE_ID,Telephone,FACILITY_TYPE_ID,TYPE,SUBTYPE,Category,Icon_Category,MEDICARE_TYPE,LICENSE_TYPE,LICENSE_SUBTYPE,Capacity,ADDRESS,CITY,ZIP,COUNTY,OPERATION_STATUS,X_Is_Public,Hospital_Group_License,KeyID,ADHSCODE,N_AddressType,N_LocatorType,N_ADDRESS,N_ADDR2,N_CITY,N_COUNTY,N_FULLADDR,N_LAT,N_LON,N_STATE,N_ZIP,N_ZIP4,N_BLOCK,RESERVATIO,RESERV_ID,R_METHOD,oPCA,oPCA_ID,P_Method,P_Reliable
-111.882738990578,33.5737261442078,1430,2023/02/07 00:00:00+00,aspen,MED,MED4412,VALLEY SLEEP CENTER - SCOTTSDALE,OTC4922,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,,(480)284-4015,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"9767 NORTH 91ST STREET, SUITE ",SCOTTSDALE,85258,MARICOPA,ACTIVE,Yes,,MED4412,A,AS0,CENTRUS-TOMTOM,9767 N 91ST ST,,SCOTTSDALE,MARICOPA COUNTY,"9767 N 91ST ST , SCOTTSDALE, AZ  85258-5086",33.573721,-111.882728,AZ,85258,5086,40132168101018,,,,SCOTTSDALE CENTRAL,44,Coordinates,
-112.056573016334,33.4627301199327,1431,2023/02/07 00:00:00+00,aspen,MED,MED4414,BANNER-UNIVERSITY MEDICINE INTERNAL MEDICINE,OTC,,,,(602)839-3927,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"1300 NORTH 12TH STREET, SUITE ",PHOENIX,85006,MARICOPA,ACTIVE,Yes,H0016,MED4414,A,AS0,CENTRUS-TOMTOM,1300 N 12TH ST,,PHOENIX,MARICOPA COUNTY,"1300 N 12TH ST , PHOENIX, AZ  85006-2848",33.462725,-112.056562,AZ,85006,2848,40131132042021,,,,CENTRAL CITY VILLAGE,39,Coordinates,
-111.646929076219,35.2072673768886,1432,2023/02/07 00:00:00+00,aspen,MED,MED4438,NEXTCARE URGENT CARE - HUMPHREYS,OTC7192,2022/05/01 00:00:00+00,2023/04/30 00:00:00+00,,(928)779-3844,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1000 NORTH HUMPHREYS STREET, S",FLAGSTAFF,86001,COCONINO,ACTIVE,Yes,,MED4438,A,AS0,CENTRUS-TOMTOM,1000 N HUMPHREYS ST,,FLAGSTAFF,COCONINO COUNTY,"1000 N HUMPHREYS ST , FLAGSTAFF, AZ  86001-3136",35.207262,-111.646918,AZ,86001,3136,40050002001031,,,,FLAGSTAFF,10,Coordinates,
-111.563619901372,33.2158491113929,1433,2023/02/07 00:00:00+00,aspen,MED,MED4440,BANNER HEALTH CLINIC,OTC5191,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,,(602)747-4000,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"37100 NORTH GANTZEL ROAD, SUIT",QUEEN CREEK,85140,PINAL,ACTIVE,Yes,,MED4440,A,AS0,CENTRUS-TOMTOM,37100 N GANTZEL RD,,QUEEN CREEK,PINAL COUNTY,"37100 N GANTZEL RD , QUEEN CREEK, AZ  85140-7349",33.215844,-111.563609,AZ,85140,7349,40210002062048,,,,SAN TAN VALLEY,92,Coordinates,
-111.876493968422,33.2911141057494,1434,2023/02/07 00:00:00+00,aspen,MED,MED4441,VALLEY SLEEP CENTER - CHANDLER,OTC4966,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,,(480)219-9473,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1120 SOUTH DOBSON ROAD, SUITE ",CHANDLER,85286,MARICOPA,ACTIVE,Yes,,MED4441,A,AS0,CENTRUS-TOMTOM,1120 S DOBSON RD,,CHANDLER,MARICOPA COUNTY,"1120 S DOBSON RD , CHANDLER, AZ  85286-6165",33.291109,-111.876483,AZ,85286,6165,40138112002009,,,,CHANDLER CENTRAL,77,Coordinates,
-112.110199033589,33.5534771294828,1435,2023/02/07 00:00:00+00,aspen,MED,MED4444,"ADVISACARE HEALTHCARE SOLUTIONS, INC",HHA5105,2022/05/01 00:00:00+00,2023/04/30 00:00:00+00,,(602)242-3800,05L,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,STATE ONLY,HOME HEALTH AGENCY (HHA),,0,"8024 NORTH 24TH AVENUE, SUITE ",PHOENIX,85021,MARICOPA,ACTIVE,Yes,,MED4444,A,AS0,CENTRUS-TOMTOM,8024 N 24TH AVE,,PHOENIX,MARICOPA COUNTY,"8024 N 24TH AVE , PHOENIX, AZ  85021-4828",33.553472,-112.110188,AZ,85021,4828,40131055011015,,,,NORTH MOUNTAIN VILLAGE,33,Coordinates,
-111.022234730274,32.2941490074967,1436,2023/02/07 00:00:00+00,aspen,MED,MED4458,VICTORY MOBILE MEDICAL UNIT,OTC4990,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,,(520)495-7914,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,2561 WEST RUTHRAUFF ROAD,TUCSON,85705,PIMA,ACTIVE,Yes,,MED4458,A,AS0,CENTRUS-TOMTOM,2561 W RUTHRAUFF RD,,TUCSON,PIMA COUNTY,"2561 W RUTHRAUFF RD , TUCSON, AZ  85705-1853",32.294144,-111.022224,AZ,85705,1853,40190045121009,,,,FLOWING WELLS,112,Coordinates,
-111.881435995305,33.6398991533182,1437,2023/02/07 00:00:00+00,aspen,MED,MED4459,SONO BELLO BODY CONTOUR CENTERS,OTC5236,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,,(562)392-0830,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"9377 EAST BELL ROAD, SUITE 155",SCOTTSDALE,85260,MARICOPA,ACTIVE,Yes,,MED4459,A,AS0,CENTRUS-TOMTOM,9377 E BELL RD STE 155,,SCOTTSDALE,MARICOPA COUNTY,"9377 E BELL RD STE 155 , SCOTTSDALE, AZ  85260-1503",33.639894,-111.881425,AZ,85260,1503,40132168602003,,,,SCOTTSDALE CENTRAL,44,Coordinates,
-112.55661211167,33.4377990904075,1438,2023/02/07 00:00:00+00,aspen,MED,MED4460,ALLIANCE URGENT CARE - BUCKEYE,OTC4933,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,,(623)474-6215,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"980 SOUTH WATSON ROAD, SUITE 1",BUCKEYE,85326,MARICOPA,ACTIVE,Yes,,MED4460,A,AS0,CENTRUS-TOMTOM,980 S WATSON RD STE 1,,BUCKEYE,MARICOPA COUNTY,"980 S WATSON RD STE 1 , BUCKEYE, AZ  85326-3433",33.437794,-112.556601,AZ,85326,3433,40130506151001,,,,BUCKEYE,53,Coordinates,
-112.056573016334,33.4627301199327,1439,2023/02/07 00:00:00+00,aspen,MED,MED4463,BANNER-UNIVERSITY MEDICINE FAMILY MEDICINE,OTC,,,,(602)839-2601,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"1300 NORTH 12TH STREET, SUITE ",PHOENIX,85006,MARICOPA,ACTIVE,Yes,H0016,MED4463,A,AS0,CENTRUS-TOMTOM,1300 N 12TH ST,,PHOENIX,MARICOPA COUNTY,"1300 N 12TH ST , PHOENIX, AZ  85006-2848",33.462725,-112.056562,AZ,85006,2848,40131132042021,,,,CENTRAL CITY VILLAGE,39,Coordinates,
-112.064858021269,33.507229125568,1440,2023/02/07 00:00:00+00,aspen,MED,MED4492,A-Z HOME CARE OPTIONS,HHA5018,2023/02/01 00:00:00+00,2024/01/31 00:00:00+00,,(602)604-0900,05L,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,STATE ONLY,HOME HEALTH AGENCY (HHA),,1078820864,"4747 NORTH 7TH STREET, SUITE 1",PHOENIX,85014,MARICOPA,ACTIVE,Yes,,MED4492,A,AS0,CENTRUS-TOMTOM,4747 N 7TH ST STE 1,,PHOENIX,MARICOPA COUNTY,"4747 N 7TH ST STE 1 , PHOENIX, AZ  85014-3653",33.507224,-112.064847,AZ,85014,3653,40131086023000,,,,CAMELBACK EAST VILLAGE,34,Coordinates,
-111.980758016929,33.6682731519303,1441,2023/02/07 00:00:00+00,aspen,MED,MED4497,ACACIA HEALTH CENTER,OTC5054,2022/03/01 00:00:00+00,2023/02/28 00:00:00+00,,(480)384-5600,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,4555 EAST MAYO BLVD,PHOENIX,85050,MARICOPA,ACTIVE,Yes,,MED4497,A,AS0,CENTRUS-TOMTOM,4555 E MAYO BLVD,,PHOENIX,MARICOPA COUNTY,"4555 E MAYO BLVD , PHOENIX, AZ  85050-6952",33.668268,-111.980747,AZ,85050,6952,40136150021004,,,,DESERT VIEW VILLAGE,30,Coordinates,
-111.986675992132,33.3201121040492,1442,2023/02/07 00:00:00+00,aspen,MED,MED4507,ARIZONA DIAGNOSTIC RADIOLOGY- AHWATUKEE,OTC10385,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,,(480)889-1856,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"4530 EAST RAY ROAD, SUITE 160",PHOENIX,85044,MARICOPA,ACTIVE,Yes,,MED4507,A,AS0,CENTRUS-TOMTOM,4530 E RAY RD STE 160,,PHOENIX,MARICOPA COUNTY,"4530 E RAY RD STE 160 , PHOENIX, AZ  85044-6097",33.320107,-111.986665,AZ,85044,6097,40131167181008,,,,AHWATUKEE FOOTHILLS VILLAGE,42,Coordinates,
-112.080731022916,33.4877261220785,1443,2023/02/07 00:00:00+00,aspen,MED,MED4509,ARIZONA DIAGNOSTIC RADIOLOGY -  OSBORN,OTC10379,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,,(480)889-3500,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"444 WEST OSBORN ROAD, SUITE 10",PHOENIX,85013,MARICOPA,ACTIVE,Yes,,MED4509,A,AS0,CENTRUS-TOMTOM,444 W OSBORN RD STE 10,,PHOENIX,MARICOPA COUNTY,"444 W OSBORN RD STE 10 , PHOENIX, AZ  85013-3814",33.487721,-112.08072,AZ,85013,3814,40131105012004,,,,ENCANTO VILLAGE,37,Coordinates,
-109.549527373402,31.3494629341982,1444,2023/02/07 00:00:00+00,aspen,MED,MED4512,15TH STREET PEDIATRIC CENTER OF EXCELLENCE,OTC5111,2022/05/01 00:00:00+00,2023/04/30 00:00:00+00,,(520)364-1429,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,815 15TH STREET,DOUGLAS,85607,COCHISE,ACTIVE,Yes,,MED4512,A,AS0,CENTRUS-TOMTOM,815 E 15TH ST,,DOUGLAS,COCHISE COUNTY,"815 E 15TH ST , DOUGLAS, AZ  85607-1631",31.349458,-109.549517,AZ,85607,1631,40030009022013,,,,DOUGLAS & PIRTLEVILLE,122,Coordinates,
-111.715342907639,32.8842920575004,1445,2023/02/07 00:00:00+00,aspen,MED,MED4513,ARIZONA DIAGNOSTIC RADIOLOGY - CASA GRANDE,OTC10384,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,,(520)876-0297,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,1669 EAST MCMURRAY BOULEVARD,CASA GRANDE,85122,PINAL,ACTIVE,Yes,,MED4513,A,AS0,CENTRUS-TOMTOM,1669 E MCMURRAY BLVD,,CASA GRANDE,PINAL COUNTY,"1669 E MCMURRAY BLVD , CASA GRANDE, AZ  85122-6010",32.884287,-111.715332,AZ,85122,6010,40210014051021,,,,CASA GRANDE,97,Coordinates,
-111.045657736815,32.3225430104757,1446,2023/02/07 00:00:00+00,aspen,MED,MED4523,NORTHWEST URGENT CARE,OTC10956,2022/06/01 00:00:00+00,2023/05/31 00:00:00+00,,(520)219-6616,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"3870 WEST RIVER ROAD, SUITE 12",TUCSON,85741,PIMA,ACTIVE,Yes,H0152,MED4523,A,AS0,CENTRUS-TOMTOM,3870 W RIVER RD STE 12,,TUCSON,PIMA COUNTY,"3870 W RIVER RD STE 12 , TUCSON, AZ  85741-3079",32.322538,-111.045647,AZ,85741,3079,40190046133008,,,,CASAS ADOBES,105,Coordinates,
-111.719745944484,33.3847081267527,1447,2023/02/07 00:00:00+00,aspen,MED,MED4530,BANNER HEALTH CLINIC,OTC5301,2022/03/01 00:00:00+00,2023/02/28 00:00:00+00,,(480)543-6600,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1920 NORTH HIGLEY ROAD, SUITE ",GILBERT,85234,MARICOPA,ACTIVE,Yes,,MED4530,A,AS0,CENTRUS-TOMTOM,1920 N HIGLEY RD,,GILBERT,MARICOPA COUNTY,"1920 N HIGLEY RD , GILBERT, AZ  85234-1623",33.384703,-111.719735,AZ,85234,1623,40134226363002,,,,MESA EAST,68,Coordinates,
-112.466814185478,34.5981072495073,1448,2023/02/07 00:00:00+00,aspen,MED,MED4536,EZ SLEEP LAB- CROSSINGS,OTC9212,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,,(928)778-2644,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,3777 CROSSINGS DRIVE,PRESCOTT,86305,YAVAPAI,ACTIVE,Yes,,MED4536,A,AS0,CENTRUS-TOMTOM,3777 CROSSINGS DR,,PRESCOTT,YAVAPAI COUNTY,"3777 CROSSINGS DR , PRESCOTT, AZ  86305-7121",34.598102,-112.466803,AZ,86305,7121,40250010041000,,,,PRESCOTT,21,Coordinates,
-111.890355976467,33.3637541150262,1449,2023/02/07 00:00:00+00,aspen,MED,MED4539,"ARIZONA MOBILE IMAGING, LLC",UNC8083,,,03X0009830,(480)491-2224,071,PORTABLE X-RAY SUPPLIERS,PORTABLE X-RAY SUPPLIERS,MED,OTHER MEDICAL FACILITY,PORTABLE X-RAY SUPPLIERS,UNCLASSIFIED,,0,"2655 WEST GUADALUPE ROAD, SUIT",MESA,85202,MARICOPA,ACTIVE,Yes,,MED4539,A,AS0,CENTRUS-TOMTOM,2655 W GUADALUPE RD,,MESA,MARICOPA COUNTY,"2655 W GUADALUPE RD , MESA, AZ  85202-7259",33.363749,-111.890345,AZ,85202,7259,40134222132003,,,,MESA WEST,66,Coordinates,
-111.858867968525,33.3397431133541,1450,2023/02/07 00:00:00+00,aspen,MED,MED4566,PHOENICIAN MEDICAL CENTER,OTC11446,2023/02/04 00:00:00+00,2024/02/03 00:00:00+00,,(480)963-1853,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1343 NORTH ALMA SCHOOL ROAD, S",CHANDLER,85224,MARICOPA,ACTIVE,Yes,,MED4566,A,AS0,CENTRUS-TOMTOM,1343 N ALMA SCHOOL RD,,CHANDLER,MARICOPA COUNTY,"1343 N ALMA SCHOOL RD , CHANDLER, AZ  85224-5941",33.339738,-111.858857,AZ,85224,5941,40134222093004,,,,CHANDLER CENTRAL,77,Coordinates,
-112.009042006178,33.4511561208337,1451,2023/02/07 00:00:00+00,aspen,MED,MED4572,PHOENIX CHILDREN'S HOSPITAL-UMOM WELLNESS CENTER,OTC5081,2022/04/01 00:00:00+00,2023/03/31 00:00:00+00,,(602)651-1862,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,3333 EAST VAN BUREN STREET,PHOENIX,85008,MARICOPA,ACTIVE,Yes,,MED4572,A,AS0,CENTRUS-TOMTOM,3333 E VAN BUREN ST,,PHOENIX,MARICOPA COUNTY,"3333 E VAN BUREN ST , PHOENIX, AZ  85008-6812",33.451151,-112.009031,AZ,85008,6812,40131138005000,,,,CENTRAL CITY VILLAGE,39,Coordinates,
-111.919996983363,33.3784701155106,1452,2023/02/07 00:00:00+00,aspen,MED,MED4573,SOUTHWOOD PEDIATRIC THERAPY,UNC7833,2022/07/01 00:00:00+00,2023/06/30 00:00:00+00,,(520)582-0142,431,UNCLASSIFIED,UNCLASSIFIED,MED,OTHER MEDICAL FACILITY,STATE ONLY,UNCLASSIFIED,,0,"1204 EAST BASELINE ROAD, #106",TEMPE,85283,MARICOPA,ACTIVE,Yes,,MED4573,A,AS0,CENTRUS-TOMTOM,1204 E BASELINE RD STE 106,,TEMPE,MARICOPA COUNTY,"1204 E BASELINE RD STE 106 , TEMPE, AZ  85283-1447",33.378465,-111.919986,AZ,85283,1447,40133194015008,,,,TEMPE NORTH,71,Coordinates,
-111.460643198126,36.9099386087739,1453,2023/02/07 00:00:00+00,aspen,MED,MED4576,CBI - ENCOMPASS PAGE INTEGRATED HEALTH HOME,OTC11821,2022/06/29 00:00:00+00,2023/05/31 00:00:00+00,,(480)831-7566,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,463 SOUTH LAKE POWELL BOULEVAR,PAGE,86040,COCONINO,ACTIVE,Yes,,MED4576,A,AS0,CENTRUS-TOMTOM,463 S LAKE POWELL BLVD,,PAGE,COCONINO COUNTY,"463 S LAKE POWELL BLVD , PAGE, AZ  86040-0856",36.909933,-111.460632,AZ,86040,856,40050021022000,,,,PAGE,7,Coordinates,
-112.067726031814,33.6400731434918,1454,2023/02/07 00:00:00+00,aspen,MED,MED4590,HONORHEALTH FASTMED URGENT CARE PLUS,OTC10541,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(602)368-1403,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"401 EAST BELL ROAD, SUITE #18",PHOENIX,85022,MARICOPA,ACTIVE,Yes,,MED4590,A,AS0,CENTRUS-TOMTOM,401 E BELL RD STE 18,,PHOENIX,MARICOPA COUNTY,"401 E BELL RD STE 18 , PHOENIX, AZ  85022-2395",33.640068,-112.067715,AZ,85022,2395,40131036043001,,,,DEER VALLEY VILLAGE,31,Coordinates,
-112.094773029469,33.5387111282853,1455,2023/02/07 00:00:00+00,aspen,MED,MED4602,BEATITUDES CAMPUS OUTPATIENT REHAB TREATMENT CENTE,OTC5132,2022/07/01 00:00:00+00,2023/06/30 00:00:00+00,,(602)995-2611,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,1668 WEST GLENDALE AVENUE,PHOENIX,85021,MARICOPA,ACTIVE,Yes,,MED4602,A,AS0,CENTRUS-TOMTOM,1668 W GLENDALE AVE,,PHOENIX,MARICOPA COUNTY,"1668 W GLENDALE AVE , PHOENIX, AZ  85021-8971",33.538706,-112.094762,AZ,85021,8971,40131061005002,,,,ALHAMBRA VILLAGE,35,Coordinates,
-111.996695008119,33.5096721294732,1456,2023/02/07 00:00:00+00,aspen,MED,MED4604,NEXTCARE URGENT CARE - CAMELBACK,OTC9024,2022/06/01 00:00:00+00,2023/05/31 00:00:00+00,,(602)687-7858,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,3931 EAST CAMELBACK ROAD,PHOENIX,85018,MARICOPA,ACTIVE,Yes,,MED4604,A,AS0,CENTRUS-TOMTOM,3931 E CAMELBACK RD,,PHOENIX,MARICOPA COUNTY,"3931 E CAMELBACK RD , PHOENIX, AZ  85018-2609",33.509667,-111.996684,AZ,85018,2609,40131083013000,,,,CAMELBACK EAST VILLAGE,34,Coordinates,
-111.060398701726,31.7293909237646,1457,2023/02/07 00:00:00+00,aspen,MED,MED4628,UNITED COMMUNITY HEALTH CENTER AT AMADO,OTC5134,2022/06/01 00:00:00+00,2023/05/31 00:00:00+00,031901,(520)407-5510,211,FEDERALLY QUALIFIED HEALTH CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,FEDERALLY QUALIFIED HEALTH CENTER,OUTPATIENT TREATMENT CENTER,,0,28720 SOUTH NOGALES HIGHWAY,AMADO,85645,SANTA CRUZ,ACTIVE,Yes,,MED4628,A,AS0,CENTRUS-TOMTOM,28720 S NOGALES HWY,,AMADO,PIMA COUNTY,"28720 S NOGALES HWY , AMADO, AZ  85645-9997",31.729386,-111.060388,AZ,85645,9997,40190043161035,,,,GREEN VALLEY,118,Coordinates,
-111.603393067587,35.2073203794428,1458,2023/02/07 00:00:00+00,aspen,MED,MED4635,U S RENAL CARE FLAGSTAFF DIALYSIS,OTC5263,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,032636,(928)556-5500,091,END STAGE RENAL DISEASE FACILITIES,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,END STAGE RENAL DISEASE FACILITIES,OUTPATIENT TREATMENT CENTER,,0,2268 NORTH WALGREENS STREET,FLAGSTAFF,86004,COCONINO,ACTIVE,Yes,,MED4635,A,AS0,CENTRUS-TOMTOM,2268 N WALGREENS ST,,FLAGSTAFF,COCONINO COUNTY,"2268 N WALGREENS ST , FLAGSTAFF, AZ  86004-6103",35.207315,-111.603382,AZ,86004,6103,40050008005007,,,,FLAGSTAFF,10,Coordinates,
-111.725781945557,33.3831371262232,1459,2023/02/07 00:00:00+00,aspen,MED,MED4638,BANNER MD ANDERSON CANCER CENTER,OTC,,,,(480)256-2165,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,2946 EAST BANNER GATEWAY DRIVE,GILBERT,85234,MARICOPA,ACTIVE,Yes,H4237,MED4638,A,AS0,CENTRUS-TOMTOM,2946 E BANNER GATEWAY DR,,GILBERT,MARICOPA COUNTY,"2946 E BANNER GATEWAY DR , GILBERT, AZ  85234-2165",33.383132,-111.725771,AZ,85234,2165,40134226363001,,,,MESA EAST,68,Coordinates,
-111.908918981641,33.3845721169231,1460,2023/02/07 00:00:00+00,aspen,MED,MED4639,BRIGHTSTAR CARE OF PHOENIX,HHA9076,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,,(480)897-1166,05L,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,STATE ONLY,HOME HEALTH AGENCY (HHA),,0,"4515 SOUTH MCCLINTOCK DRIVE, S",TEMPE,85282,MARICOPA,ACTIVE,Yes,,MED4639,A,AS0,CENTRUS-TOMTOM,4515 S MCCLINTOCK DR,,TEMPE,MARICOPA COUNTY,"4515 S MCCLINTOCK DR , TEMPE, AZ  85282-7376",33.384567,-111.908908,AZ,85282,7376,40133194022002,,,,TEMPE NORTH,71,Coordinates,
-111.788448957402,33.3765901220729,1461,2023/02/07 00:00:00+00,aspen,MED,MED4660,PHOENIX CHILDREN'S PEDIATRICS- NORTH GILBERT,OTC11444,2023/02/08 00:00:00+00,2024/02/07 00:00:00+00,,(602)279-1697,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1501 NORTH GILBERT ROAD, SUITE",GILBERT,85234,MARICOPA,ACTIVE,Yes,,MED4660,A,AS0,CENTRUS-TOMTOM,1501 N GILBERT RD,,GILBERT,MARICOPA COUNTY,"1501 N GILBERT RD , GILBERT, AZ  85234-2390",33.376585,-111.788438,AZ,85234,2390,40134225081007,,,,GILBERT NORTH,74,Coordinates,
-110.909839703702,32.2310470036997,1462,2023/02/07 00:00:00+00,aspen,MED,MED4661,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,OTC,,,,(520)874-2000,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,707 NORTH ALVERNON WAY SUITE 2,TUCSON,85711,PIMA,ACTIVE,Yes,H7034,MED4661,A,AS0,CENTRUS-TOMTOM,707 N ALVERNON WAY STE 2,,TUCSON,PIMA COUNTY,"707 N ALVERNON WAY STE 2 , TUCSON, AZ  85711-1827",32.231042,-110.909829,AZ,85711,1827,40190032021000,,,,TUCSON FOOTHILLS,108,Coordinates,
-112.048182021157,33.549290132174,1463,2023/02/07 00:00:00+00,aspen,MED,MED4666,ACCENTCARE HOSPICE & PALLIATIVE CARE OF ARIZONA,HSPC10582,2021/12/01 00:00:00+00,2022/11/30 00:00:00+00,031603,(480)606-1011,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,0,7720 N 16TH ST SUITE 400/425,PHOENIX,85020,MARICOPA,ACTIVE,Yes,,MED4666,A,AS0,CENTRUS-TOMTOM,7720 N 16TH ST STE 400/425,,PHOENIX,MARICOPA COUNTY,"7720 N 16TH ST STE 400/425 , PHOENIX, AZ  85020-4492",33.549285,-112.048171,AZ,85020,4492,40131063001008,,,,CAMELBACK EAST VILLAGE,34,Coordinates,
